,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Streams
34,0.0773,0.607,245227,0.47600000000000003,0.0,10,0.113,-11.075999999999999,0,0.249,122.976,5,0.34700000000000003,38639011
35,0.19899999999999998,0.63,222160,0.9279999999999999,0.124,9,0.14800000000000002,-2.787,0,0.0331,123.963,4,0.465,7896252
36,0.695,0.358,211467,0.557,0.0,10,0.0902,-7.398,1,0.059000000000000004,85.04299999999999,4,0.494,139105695
37,0.09699999999999999,0.662,194080,0.586,0.0027199999999999998,0,0.115,-8.821,1,0.0307,90.0,4,0.29600000000000004,21756757
38,0.114,0.711,252256,0.7390000000000001,0.0,7,0.226,-3.804,0,0.129,136.91899999999998,4,0.43,84865506
39,0.37799999999999995,0.746,253107,0.653,0.0,7,0.22899999999999998,-6.745,1,0.289,75.016,4,0.672,227087919
40,0.0472,0.628,211667,0.698,0.00143,6,0.0907,-5.608,0,0.105,89.976,4,0.732,6275365
41,0.107,0.688,191600,0.325,0.0,5,0.0837,-8.083,0,0.251,110.88799999999999,4,0.275,36998065
42,0.0736,0.608,185352,0.7979999999999999,0.0,6,0.156,-5.092,0,0.0432,92.943,4,0.501,25143694
43,0.027999999999999997,0.5760000000000001,246761,0.7659999999999999,1.68e-06,10,0.366,-4.9430000000000005,0,0.449,144.833,4,0.23600000000000002,40251016
44,0.0294,0.591,230227,0.741,0.0,0,0.11,-5.751,1,0.139,97.04799999999999,4,0.452,29545913
45,0.13699999999999998,0.469,208733,0.68,0.0,11,0.11,-4.921,0,0.11699999999999999,147.734,4,0.374,33159522
46,0.358,0.894,216520,0.284,0.000487,11,0.11,-13.002,0,0.33,138.944,4,0.413,59444465
47,0.0752,0.725,219320,0.534,0.0,11,0.0919,-6.2379999999999995,1,0.0946,91.97399999999999,4,0.5579999999999999,15622927
48,0.0623,0.6759999999999999,222041,0.843,0.000752,0,0.18100000000000002,-4.0680000000000005,1,0.0367,105.00299999999999,4,0.718,62183678
49,0.215,0.6779999999999999,208120,0.317,4.31e-05,8,0.10099999999999999,-9.427,1,0.0583,140.009,4,0.16,129484067
50,0.102,0.768,237573,0.485,0.0,6,0.128,-8.435,0,0.0825,140.016,4,0.289,21442953
51,0.157,0.314,175517,0.555,0.00010800000000000001,9,0.067,-9.601,1,0.37,179.666,4,0.159,66798278
52,0.0415,0.69,223080,0.524,3.16e-06,6,0.17,-8.39,0,0.10300000000000001,164.023,4,0.562,5965417
53,0.591,0.488,210293,0.762,0.0,8,0.0763,-3.842,1,0.0865,123.889,4,0.7090000000000001,21702508
54,0.835,0.609,233720,0.37799999999999995,0.0,4,0.28,-9.828,1,0.43799999999999994,100.41799999999999,4,0.515,7087795
55,0.00381,0.807,144244,0.887,0.0,1,0.391,-3.892,1,0.275,160.517,4,0.78,6831828
56,0.0565,0.853,205879,0.547,0.0,1,0.341,-7.535,1,0.19399999999999998,142.065,4,0.6759999999999999,25073284
57,0.135,0.542,231360,0.727,0.0,1,0.32799999999999996,-5.268,0,0.0849,150.09799999999998,4,0.5479999999999999,17883733
58,0.29,0.639,176333,0.5479999999999999,9.68e-05,8,0.366,-13.534,1,0.0394,98.359,4,0.887,935119
59,0.156,0.774,219147,0.764,0.0,4,0.0383,-5.445,0,0.0518,118.99700000000001,4,0.912,572896
60,0.337,0.722,313547,0.331,0.28300000000000003,8,0.146,-7.789,1,0.0725,143.974,4,0.102,63812715
61,0.0847,0.841,243837,0.728,0.0,7,0.149,-3.37,1,0.0484,130.049,4,0.43,200660671
62,0.19899999999999998,0.743,326933,0.359,0.00611,1,0.13699999999999998,-10.401,1,0.0794,160.083,4,0.5870000000000001,180679901
63,0.0038299999999999996,0.647,198774,0.932,1.5e-06,11,0.0574,-3.515,1,0.0824,114.991,4,0.374,26847886
64,0.0236,0.92,293827,0.654,0.0158,11,0.0359,-3.051,0,0.0401,117.046,4,0.847,822887
65,0.406,0.72,251088,0.763,0.0,9,0.18,-4.0680000000000005,0,0.0523,101.965,4,0.742,54474960
66,0.435,0.713,201667,0.419,2.87e-06,11,0.126,-10.668,1,0.35600000000000004,91.634,4,0.253,13352596
67,0.00835,0.645,214507,0.713,0.0,6,0.113,-5.355,1,0.0393,74.98899999999999,4,0.5660000000000001,35995069
68,0.48200000000000004,0.669,151667,0.616,0.0,11,0.179,-10.776,0,0.033,130.037,4,0.818,1057314
69,0.0541,0.795,198944,0.568,0.0,5,0.10800000000000001,-7.817,0,0.142,136.173,4,0.478,82988005
70,0.255,0.502,243491,0.7859999999999999,0.0,9,0.65,-4.378,0,0.317,169.021,4,0.7390000000000001,31650802
71,0.302,0.696,292987,0.521,0.0,10,0.0565,-8.465,0,0.332,100.0,4,0.45799999999999996,86429876
72,0.0312,0.618,180520,0.727,0.0,3,0.196,-7.224,0,0.20800000000000002,164.99200000000002,4,0.401,19960716
73,0.187,0.852,195840,0.773,3.05e-05,8,0.159,-2.9210000000000003,0,0.0776,102.03399999999999,4,0.907,24382452
74,0.145,0.733,239600,0.71,0.115,5,0.0956,-5.849,0,0.0292,127.975,4,0.965,892372
75,0.0705,0.586,222467,0.525,0.0,0,0.0729,-8.968,1,0.498,126.51,4,0.491,29356678
76,0.0496,0.96,223093,0.547,0.0,6,0.21600000000000003,-6.992000000000001,0,0.0786,121.01,4,0.18600000000000003,10815797
77,0.273,0.7809999999999999,193181,0.57,0.0,11,0.196,-5.874,0,0.188,107.059,4,0.858,1082979
78,0.0353,0.6629999999999999,197933,0.713,7.68e-06,7,0.0843,-6.647,0,0.11199999999999999,101.965,4,0.69,15706346
79,0.21899999999999997,0.647,232720,0.8220000000000001,0.0,5,0.0908,-4.662,0,0.183,160.019,4,0.9620000000000001,233169
80,0.156,0.71,218880,0.495,0.0,8,0.16399999999999998,-7.369,1,0.22,160.091,4,0.396,41163616
81,0.0556,0.609,217603,0.57,0.0,0,0.0915,-4.239,1,0.10400000000000001,90.195,4,0.531,48816785
82,0.366,0.762,243270,0.47600000000000003,0.0,0,0.10300000000000001,-12.686,1,0.114,130.007,4,0.375,22048775
83,0.0277,0.457,203760,0.8540000000000001,9.620000000000001e-05,2,0.731,-6.2,1,0.265,172.231,4,0.485,420988
84,0.0462,0.7340000000000001,202333,0.637,2.2899999999999998e-05,4,0.0602,-5.6770000000000005,0,0.141,169.977,4,0.648,21044344
85,0.0682,0.602,245053,0.7959999999999999,0.12,0,0.15,-3.657,0,0.10300000000000001,126.06,4,0.265,226512
86,0.271,0.414,354320,0.40399999999999997,0.0,0,0.3,-9.927999999999999,0,0.0499,71.105,4,0.22399999999999998,540735
87,0.21600000000000003,0.674,256533,0.568,0.0,7,0.0863,-7.678,1,0.0349,130.08100000000002,4,0.321,102840864
88,0.0038,0.544,197640,0.809,0.0,8,0.32299999999999995,-5.098,1,0.0363,145.017,4,0.44799999999999995,1029784
89,0.494,0.42,215670,0.636,0.0,10,0.122,-7.216,1,0.22,156.10399999999998,5,0.784,7842041
90,0.0186,0.757,251467,0.672,0.0,0,0.158,-6.524,0,0.0955,111.99600000000001,4,0.382,13016831
91,0.687,0.49200000000000005,251034,0.275,0.0,6,0.10099999999999999,-13.4,0,0.3,92.6,4,0.18,16927286
92,0.0237,0.665,196336,0.706,0.0,8,0.11199999999999999,-6.859,0,0.0958,147.067,4,0.632,39499458
93,0.0848,0.506,224000,0.6409999999999999,8.09e-06,4,0.073,-4.815,0,0.0456,171.957,3,0.39299999999999996,62605951
94,0.642,0.58,331480,0.519,0.00116,11,0.0936,-10.652999999999999,0,0.251,107.40100000000001,4,0.242,4855312
95,0.222,0.765,198293,0.35600000000000004,0.0,11,0.0963,-5.556,0,0.196,97.001,4,0.19,72549513
96,0.66,0.8,139674,0.297,0.00011100000000000001,0,0.105,-13.1,0,0.40700000000000003,140.05100000000002,4,0.213,34394039
97,0.461,0.573,142787,0.6829999999999999,0.0,5,0.0935,-6.644,1,0.17600000000000002,169.519,4,0.8170000000000001,600955
98,0.6940000000000001,0.705,199993,0.609,0.0,3,0.23399999999999999,-5.728,1,0.0729,140.058,4,0.718,32827510
99,0.436,0.494,233337,0.5589999999999999,0.0,0,0.16399999999999998,-5.445,1,0.0565,119.24700000000001,4,0.264,9221500
100,0.0707,0.7070000000000001,167038,0.883,0.0,0,0.23,-4.281000000000001,1,0.0602,106.031,4,0.541,2747924
101,0.615,0.6,225882,0.41200000000000003,0.0025,8,0.134,-9.343,1,0.344,113.04899999999999,5,0.408,6241452
102,0.10800000000000001,0.53,194613,0.433,0.0,6,0.135,-10.597999999999999,1,0.185,160.14,4,0.27399999999999997,66985135
103,0.0291,0.6409999999999999,258343,0.922,0.0,2,0.0862,-4.457,1,0.0786,146.078,4,0.847,672741
104,0.251,0.748,190733,0.652,0.0598,5,0.0408,-6.851,1,0.0594,167.17,4,0.8590000000000001,818406
105,0.0975,0.599,260253,0.511,0.0,1,0.147,-7.136,0,0.0615,133.496,4,0.502,25909173
106,0.114,0.638,245604,0.6,0.0,1,0.187,-5.84,0,0.0438,101.98100000000001,4,0.0399,53619881
107,0.13699999999999998,0.6729999999999999,201160,0.637,0.0,5,0.184,-4.518,1,0.0429,123.98,4,0.6779999999999999,58144059
108,0.0511,0.7170000000000001,235477,0.34700000000000003,2.43e-06,11,0.087,-10.265,0,0.0636,84.98700000000001,4,0.0589,35096263
109,0.6409999999999999,0.48200000000000004,155227,0.8490000000000001,7.74e-06,2,0.0414,-9.198,1,0.0452,124.631,4,0.937,380372
110,0.5920000000000001,0.588,242081,0.47100000000000003,0.00146,0,0.0733,-7.287000000000001,1,0.0577,152.881,4,0.209,23925976
111,0.0673,0.943,165291,0.595,0.0,5,0.0839,-8.372,0,0.191,117.53200000000001,4,0.815,42705849
112,0.142,0.7140000000000001,135920,0.5660000000000001,1.25e-06,7,0.57,-4.408,1,0.055999999999999994,113.074,4,0.449,11441032
113,0.02,0.37799999999999995,250627,0.638,7.659999999999999e-05,10,0.0849,-5.5760000000000005,1,0.075,184.08599999999998,4,0.735,194870
114,0.16399999999999998,0.805,147600,0.5579999999999999,2.2e-05,0,0.0546,-5.226,1,0.040999999999999995,114.95,4,0.965,380554
115,0.0451,0.5920000000000001,280615,0.701,0.0,10,0.327,-4.013999999999999,0,0.0858,129.501,4,0.282,16273141
116,0.198,0.627,220293,0.812,0.0,6,0.212,-4.215,1,0.0358,123.071,4,0.504,285451131
117,0.621,0.728,217707,0.563,0.0,1,0.179,-8.052999999999999,0,0.134,100.01700000000001,4,0.35200000000000004,9703634
118,0.0887,0.65,239120,0.6579999999999999,0.00403,10,0.0526,-10.908,0,0.085,100.541,4,0.883,653078
119,0.0797,0.654,200787,0.76,0.0,0,0.299,-3.6689999999999996,0,0.045,99.945,4,0.41,5082399
120,0.0542,0.779,153429,0.455,0.0,1,0.177,-15.025,1,0.28,140.181,4,0.19699999999999998,1797117
121,0.215,0.7240000000000001,212947,0.456,2.41e-06,7,0.105,-10.009,1,0.127,133.05100000000002,4,0.0481,9019656
122,0.7290000000000001,0.7829999999999999,237793,0.467,0.809,6,0.109,-9.474,1,0.0503,90.838,4,0.23600000000000002,23785387
123,0.0514,0.67,160500,0.619,0.0,0,0.0492,-10.365,0,0.0323,108.82600000000001,4,0.807,361050
124,0.182,0.7759999999999999,280000,0.763,0.0065,5,0.077,-8.124,1,0.0535,128.433,4,0.82,183669
125,0.0541,0.789,142907,0.53,0.0,2,0.16399999999999998,-6.2,1,0.293,75.515,4,0.36700000000000005,76563898
126,0.013000000000000001,0.853,206693,0.56,0.0,1,0.0944,-4.961,1,0.0406,134.066,4,0.86,208416179
127,0.0861,0.35600000000000004,242253,0.5670000000000001,0.0,0,0.13699999999999998,-7.011,0,0.0798,135.553,5,0.109,15501449
128,0.0034700000000000004,0.903,267067,0.62,0.00011899999999999999,2,0.0504,-8.094,1,0.0587,134.96,4,0.539,6993258
129,0.402,0.66,221333,0.37799999999999995,0.0,0,0.0838,-9.728,1,0.27,90.056,4,0.516,4136770
130,0.0361,0.716,225800,0.8059999999999999,0.00413,4,0.244,-7.602,1,0.0466,100.03299999999999,4,0.34700000000000003,8007321
131,0.0995,0.613,234213,0.7020000000000001,0.0,7,0.11599999999999999,-6.497999999999999,1,0.0458,133.93200000000002,4,0.37200000000000005,22436233
132,0.017,0.627,247427,0.7170000000000001,0.0,8,0.261,-5.751,0,0.0376,105.05,4,0.561,11324743
133,0.0475,0.5589999999999999,209413,0.868,0.000176,5,0.7759999999999999,-5.276,1,0.17,156.295,4,0.609,388609
134,0.0028699999999999997,0.532,210173,0.767,0.000513,7,0.39,-5.5089999999999995,1,0.0574,127.361,4,0.755,364887
135,0.0211,0.701,284427,0.748,0.0125,10,0.147,-8.179,0,0.0333,103.559,4,0.917,176547
136,0.0857,0.57,239853,0.763,2.49e-06,1,0.0932,-4.137,1,0.0573,150.088,4,0.43,13381776
137,0.23,0.888,238733,0.815,0.000424,11,0.127,-4.909,0,0.0404,127.273,4,0.961,176354
138,0.0602,0.474,196040,0.741,0.0,6,0.115,-3.69,1,0.111,174.1,4,0.402,7474148
139,0.182,0.491,183307,0.583,0.0,7,0.40700000000000003,-10.964,1,0.0376,150.572,4,0.907,571500
140,0.0162,0.782,193400,0.6,1.81e-06,7,0.10800000000000001,-6.532,1,0.0416,120.05,4,0.612,174945
141,0.0189,0.596,240427,0.838,1.5399999999999998e-05,5,0.10800000000000001,-6.52,0,0.0704,94.98200000000001,4,0.47200000000000003,19788754
142,0.18100000000000002,0.597,239853,0.743,0.0,6,0.0796,-3.095,1,0.042,122.79799999999999,4,0.299,4606375
143,0.0215,0.688,192191,0.7020000000000001,0.0,7,0.128,-4.792,0,0.0499,94.006,4,0.74,992972
144,0.0668,0.598,262521,0.532,3.22e-06,3,0.0617,-6.832999999999999,0,0.0295,74.96300000000001,4,0.261,4228138
145,0.0019,0.457,215510,0.899,0.0,10,0.831,-2.591,0,0.132,147.268,4,0.298,171058
146,0.0169,0.6679999999999999,265600,0.778,7.35e-06,0,0.474,-5.767,1,0.0523,109.96,4,0.73,5587057
147,0.313,0.728,237300,0.489,0.0,10,0.386,-5.867999999999999,1,0.0611,119.816,4,0.316,7209971
148,0.635,0.5720000000000001,165000,0.418,0.0,0,0.0961,-10.738,1,0.0349,104.566,4,0.6940000000000001,170168
149,0.0009720000000000001,0.7070000000000001,206413,0.924,0.00703,7,0.204,-2.842,1,0.031,127.93700000000001,4,0.919,169357
150,0.007670000000000001,0.713,262693,0.526,0.000148,1,0.124,-5.046,1,0.032,131.05,4,0.131,13128133
151,0.29100000000000004,0.667,206027,0.424,0.0,1,0.205,-8.312999999999999,1,0.2,76.76,4,0.594,7330458
152,0.0213,0.7979999999999999,193911,0.568,0.0,5,0.0586,-9.072000000000001,0,0.135,148.88,3,0.45,36410907
153,0.0398,0.6829999999999999,237707,0.708,0.155,5,0.6859999999999999,-6.244,0,0.0305,92.991,4,0.355,6087588
154,0.0853,0.486,226720,0.713,0.0,2,0.0839,-3.949,0,0.0524,121.02799999999999,4,0.297,12820430
155,0.11699999999999999,0.584,202747,0.7,0.0,11,0.0939,-4.275,1,0.0456,124.944,4,0.43799999999999994,3950976
156,0.0942,0.7490000000000001,219320,0.884,0.0,1,0.191,-6.07,1,0.243,140.077,4,0.705,5261148
157,0.0845,0.42200000000000004,248387,0.852,0.0,6,0.0687,-3.5460000000000003,1,0.20800000000000002,82.914,4,0.6659999999999999,820387
158,0.013000000000000001,0.888,200080,0.483,4.85e-06,6,0.0926,-7.797000000000001,1,0.154,125.008,4,0.226,5313677
159,0.0019100000000000002,0.718,173347,0.679,0.0104,11,0.385,-5.899,0,0.0706,157.97,4,0.205,164503
160,0.0734,0.8029999999999999,254080,0.585,2.8699999999999996e-05,0,0.201,-5.39,1,0.087,146.02,4,0.24100000000000002,2124725
161,0.135,0.875,222600,0.6729999999999999,0.0,7,0.292,-4.184,1,0.0932,130.0,4,0.231,163667
162,0.484,0.71,165853,0.40399999999999997,0.0,1,0.0953,-10.04,0,0.379,139.553,4,0.39799999999999996,65908048
163,0.013999999999999999,0.735,232880,0.8859999999999999,0.0,9,0.0788,-5.572,0,0.21600000000000003,113.00200000000001,4,0.758,4844165
164,0.0129,0.48700000000000004,228640,0.532,0.0,11,0.12300000000000001,-8.129,0,0.245,138.13,3,0.243,906430
165,0.00868,0.565,212647,0.8490000000000001,4.68e-06,0,0.12,-3.516,0,0.0517,102.03399999999999,4,0.42700000000000005,1275770
166,0.192,0.715,238320,0.703,0.0,5,0.113,-3.825,1,0.0503,119.749,4,0.596,8065226
167,0.0935,0.8190000000000001,219160,0.9129999999999999,3.72e-05,4,0.161,-3.0589999999999997,0,0.0427,119.98899999999999,4,0.536,4553649
168,0.244,0.812,128157,0.621,0.0,5,0.099,-8.3,1,0.0515,77.998,4,0.847,16209145
169,0.0237,0.836,189853,0.439,0.0,0,0.617,-9.628,1,0.14800000000000002,133.937,3,0.24100000000000002,8116134
170,0.0398,0.693,218480,0.65,0.0,1,0.18600000000000003,-8.376,1,0.192,85.02600000000001,4,0.6629999999999999,4796598
171,0.079,0.742,188987,0.833,0.0,2,0.384,-6.462999999999999,1,0.115,113.375,4,0.816,342351
172,0.153,0.779,177095,0.6709999999999999,1.12e-05,9,0.115,-5.829,1,0.0814,104.95299999999999,4,0.718,7961036
173,0.0375,0.746,166138,0.877,0.000833,9,0.233,-3.782,0,0.0666,107.985,4,0.7509999999999999,1698000
174,0.27899999999999997,0.883,172333,0.46399999999999997,1.51e-05,10,0.0744,-11.251,1,0.0591,111.54799999999999,4,0.925,154347
175,0.0244,0.746,222093,0.873,0.0,7,0.354,-3.803,1,0.128,148.075,4,0.8170000000000001,567344
176,0.237,0.626,164813,0.816,1.8000000000000001e-06,9,0.10400000000000001,-10.593,1,0.13,105.33,4,0.7979999999999999,151657
177,0.0556,0.762,220813,0.5760000000000001,0.0,1,0.0869,-4.9510000000000005,0,0.0829,142.096,4,0.316,28494813
178,0.88,0.675,294400,0.166,7.140000000000001e-05,11,0.0461,-22.601999999999997,1,0.171,68.837,4,0.747,151217
179,0.0778,0.696,201254,0.743,0.0,6,0.0581,-3.838,1,0.0331,122.978,4,0.644,5707783
180,0.0504,0.609,191812,0.887,4.76e-06,9,0.09,-4.749,0,0.0507,97.99,4,0.316,26692928
181,0.261,0.569,184000,0.7609999999999999,6.71e-06,5,0.0748,-6.071000000000001,0,0.475,180.122,4,0.325,14431255
182,0.0178,0.595,218447,0.662,0.0,11,0.0804,-6.858,0,0.0362,96.053,4,0.41700000000000004,12312208
183,0.0199,0.611,220573,0.7,0.0,9,0.0549,-5.331,1,0.0436,104.98100000000001,4,0.213,1243317
184,0.00427,0.762,232093,0.6659999999999999,0.0,0,0.127,-6.055,1,0.0916,118.97,4,0.278,3190477
185,0.519,0.5720000000000001,174867,0.7859999999999999,0.00093,8,0.11,-8.469,1,0.0642,188.115,4,0.9520000000000001,148305
186,0.27899999999999997,0.8340000000000001,222707,0.779,0.0,4,0.121,-1.075,0,0.22399999999999998,130.002,4,0.391,25573868
187,0.124,0.863,236293,0.5760000000000001,0.0,5,0.14300000000000002,-5.687,0,0.239,132.054,4,0.8320000000000001,19386654
188,0.7340000000000001,0.524,125507,0.5429999999999999,0.0,11,0.275,-9.889,1,0.0397,128.091,4,0.877,145484
189,0.214,0.7170000000000001,276347,0.618,0.0,11,0.10800000000000001,-5.419,1,0.315,79.862,4,0.7190000000000001,5067021
190,0.00156,0.809,223969,0.504,0.0,2,0.0856,-3.201,1,0.15,120.065,4,0.525,5280568
191,0.248,0.662,179613,0.496,0.0,5,0.0769,-8.267000000000001,1,0.109,81.95100000000001,4,0.133,104894155
192,0.0348,0.725,222813,0.853,0.127,2,0.196,-7.8420000000000005,1,0.0353,136.282,4,0.904,144843
193,0.7759999999999999,0.435,209080,0.20199999999999999,0.0976,2,0.245,-15.097000000000001,1,0.0702,139.57399999999998,4,0.0429,2569455
194,0.0285,0.515,220307,0.669,3.8299999999999996e-05,8,0.187,-6.468999999999999,0,0.0742,174.013,4,0.195,2836361
195,0.061,0.795,186067,0.523,0.0,1,0.0914,-7.165,1,0.0423,133.024,4,0.855,823117
196,0.00256,0.618,196693,0.7170000000000001,0.0,7,0.625,-5.7379999999999995,1,0.318,190.05,4,0.603,623512
197,0.0349,0.823,284387,0.733,0.0,1,0.324,-5.474,1,0.0628,97.97200000000001,4,0.397,271967
198,0.0261,0.62,175747,0.9359999999999999,0.0,7,0.0679,-4.593,1,0.0308,97.527,4,0.763,143813
199,0.0173,0.9159999999999999,183695,0.5710000000000001,1.11e-06,10,0.153,-8.241,0,0.2,103.521,4,0.498,143765
200,0.11900000000000001,0.85,190312,0.405,0.000118,7,0.0707,-7.5089999999999995,0,0.225,139.976,4,0.344,74153982
201,0.71,0.687,232600,0.409,0.0,9,0.126,-7.751,1,0.0311,111.861,4,0.16,11019813
202,0.11199999999999999,0.483,191379,0.787,0.0,8,0.257,-5.244,1,0.102,122.05799999999999,4,0.58,14362959
203,0.0933,0.713,196307,0.733,2.23e-05,6,0.237,-6.431,1,0.152,108.992,4,0.502,13064125
204,0.201,0.674,233077,0.593,0.000529,11,0.209,-6.47,0,0.0582,116.995,4,0.46399999999999997,7825635
205,0.47100000000000003,0.652,127880,0.40700000000000003,0.0,10,0.294,-11.027999999999999,0,0.0354,111.65,3,0.16899999999999998,1761226
206,0.37799999999999995,0.7040000000000001,530253,0.48100000000000004,7.09e-05,11,0.0874,-10.493,0,0.363,78.628,4,0.494,2374183
207,0.789,0.857,194347,0.37799999999999995,0.000171,7,0.11900000000000001,-8.371,0,0.0928,119.976,3,0.626,1904885
208,0.446,0.64,321027,0.423,0.000151,8,0.095,-10.567,0,0.0657,120.029,4,0.18,3642697
209,0.603,0.5760000000000001,163387,0.319,0.0,4,0.17300000000000001,-10.934000000000001,1,0.0518,83.632,4,0.0921,16889134
210,0.0435,0.7440000000000001,174933,0.836,0.0,6,0.19399999999999998,-2.396,0,0.0507,114.965,4,0.36,33257017
211,0.596,0.669,285520,0.599,0.0366,4,0.11599999999999999,-8.347000000000001,0,0.222,152.05,4,0.762,1546882
212,0.218,0.713,316920,0.496,0.00023700000000000001,7,0.0761,-10.045,0,0.311,162.039,4,0.6,760692
213,0.0102,0.6679999999999999,210227,0.725,0.000479,1,0.0561,-6.127000000000001,1,0.266,191.94400000000002,4,0.7290000000000001,4184547
214,0.0217,0.273,214745,0.794,0.0,7,0.0616,-6.644,0,0.0675,95.902,4,0.377,4047096
215,0.612,0.687,230600,0.42,2.64e-06,7,0.0849,-7.847,1,0.0318,82.449,3,0.47100000000000003,7628297
216,0.586,0.789,192846,0.442,0.00366,11,0.0927,-7.843999999999999,1,0.0421,121.971,4,0.45,9868765
217,0.605,0.667,160097,0.58,0.000231,5,0.0849,-6.412000000000001,1,0.0286,76.241,4,0.579,6901333
218,0.67,0.664,197653,0.439,0.00027,4,0.11900000000000001,-7.296,0,0.136,148.07299999999998,4,0.376,2665933
219,0.0548,0.8109999999999999,195429,0.8009999999999999,2.09e-05,9,0.0742,-6.0,0,0.0802,105.055,4,0.693,1882900
220,0.0748,0.551,297893,0.851,0.0,1,0.0784,-3.2769999999999997,1,0.19699999999999998,171.41099999999997,4,0.1,36493752
221,0.11,0.706,207307,0.674,0.0006259999999999999,9,0.0784,-6.977,1,0.0337,113.956,4,0.545,1044616
